dataset,case_id,knn_k1,knn_k5,knn_k10
totalseg,s0910,0.018964683637022972,0.019848622381687164,0.02079601399600506
totalseg,s0912,0.008714486844837666,0.009183399379253387,0.01016824971884489
totalseg,s0913,0.008306722156703472,0.010191758163273335,0.01074863038957119
totalseg,s0915,0.012291683815419674,0.013690079562366009,0.014651073142886162
totalseg,s0916,0.009726474992930889,0.010770177468657494,0.011063698679208755
totalseg,s0918,0.008677493780851364,0.010172602720558643,0.011027831584215164
totalseg,s0921,0.029514780268073082,0.031103268265724182,0.03172913193702698
totalseg,s0923,0.008318914100527763,0.009278015233576298,0.010205747559666634
totalseg,s0924,0.011996222659945488,0.0125353392213583,0.01385684497654438
totalseg,s0927,0.008457477204501629,0.012359646148979664,0.013724497519433498
totalseg,s0928,0.00996139645576477,0.011473956517875195,0.012332039885222912
totalseg,s0930,0.020248018205165863,0.021195081993937492,0.02188258431851864
totalseg,s0931,0.011926776729524136,0.014402775093913078,0.0156941469758749
totalseg,s0933,0.006605485919862986,0.01085380557924509,0.011514080688357353
totalseg,s0937,0.007152920588850975,0.008396429941058159,0.009195863269269466
totalseg,s0939,0.011070690117776394,0.01200930681079626,0.012864799238741398
totalseg,s0940,0.012510684318840504,0.012929446995258331,0.013546799309551716
totalseg,s0944,0.014408116228878498,0.015112117864191532,0.017078997567296028
totalseg,s0945,0.006688312161713839,0.008038208819925785,0.008558958768844604
totalseg,s0947,0.025508293882012367,0.025994788855314255,0.026710541918873787
totalseg,s0950,0.012835257686674595,0.013694223016500473,0.015482709743082523
totalseg,s0951,0.00970960408449173,0.01032860018312931,0.011282680556178093
totalseg,s0953,0.029286114498972893,0.03754603490233421,0.03940599784255028
totalseg,s0957,0.009339912794530392,0.010394014418125153,0.010765910148620605
